# Capture histories exported from 'ms.ch' 
# Mon Apr 05 7:09:37 AM 2021 
# Session ID Occasion Detector Sex 
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station8 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station8 2
Lapalala_2016 Leopard_African_Male_30_2 1 Lapalala_2016_Station8 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station7 2
Lapalala_2016 Leopard_African_Male_30_21 1 Lapalala_2016_Station9 2
Lapalala_2016 Leopard_African_Male_30_31 1 Lapalala_2016_Station21 2
Lapalala_2016 Leopard_African_Male_30_34 1 Lapalala_2016_Station9 2
Lapalala_2016 Leopard_African_Male_30_4 1 Lapalala_2016_Station10 2
Lapalala_2016 Leopard_African_Male_30_4 1 Lapalala_2016_Station33 2
Lapalala_2016 Leopard_African_Male_30_4 1 Lapalala_2016_Station33 2
Lapalala_2016 Leopard_African_Male_30_4 1 Lapalala_2016_Station37 2
Lapalala_2016 Leopard_African_Male_30_5 1 Lapalala_2016_Station15 2
Lapalala_2016 Leopard_African_Male_30_5 1 Lapalala_2016_Station15 2
Lapalala_2016 Leopard_African_Male_30_5 1 Lapalala_2016_Station15 2
Lapalala_2016 Leopard_African_Male_30_5 1 Lapalala_2016_Station40 2
Lapalala_2016 Leopard_African_Male_30_5 1 Lapalala_2016_Station40 2
Lapalala_2016 Leopard_African_Male_30_5 1 Lapalala_2016_Station6 2
Lapalala_2016 Leopard_African_Male_30_5 1 Lapalala_2016_Station6 2
Lapalala_2016 Leopard_African_Unknown_30_26 1 Lapalala_2016_Station7 NA
Loskop_2016 Leopard_African_Female_24_17 1 Loskop_2016_Station23 1
Loskop_2016 Leopard_African_Female_24_17 1 Loskop_2016_Station31 1
Loskop_2016 Leopard_African_Female_24_17 1 Loskop_2016_Station31 1
Loskop_2016 Leopard_African_Female_24_18 1 Loskop_2016_Station23 1
Loskop_2016 Leopard_African_Female_24_18 1 Loskop_2016_Station23 1
Loskop_2016 Leopard_African_Female_24_19 1 Loskop_2016_Station24 1
Loskop_2016 Leopard_African_Female_24_19 1 Loskop_2016_Station24 1
Loskop_2016 Leopard_African_Female_24_19 1 Loskop_2016_Station24 1
Loskop_2016 Leopard_African_Female_24_19 1 Loskop_2016_Station27 1
Loskop_2016 Leopard_African_Female_24_22 1 Loskop_2016_Station2 1
Loskop_2016 Leopard_African_Female_24_27 1 Loskop_2016_Station9 1
Loskop_2016 Leopard_African_Female_24_5 1 Loskop_2016_Station11 1
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station1 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station1 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station1 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station1 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station12 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station30 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station30 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_1 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_10 1 Loskop_2016_Station18 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station19 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station24 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station24 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station24 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station27 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station27 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station31 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station31 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station31 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station31 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station31 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station32 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station32 2
Loskop_2016 Leopard_African_Male_24_13 1 Loskop_2016_Station34 2
Loskop_2016 Leopard_African_Male_24_2 1 Loskop_2016_Station1 2
Loskop_2016 Leopard_African_Male_24_2 1 Loskop_2016_Station1 2
Loskop_2016 Leopard_African_Male_24_2 1 Loskop_2016_Station2 2
Loskop_2016 Leopard_African_Male_24_2 1 Loskop_2016_Station29 2
Loskop_2016 Leopard_African_Male_24_2 1 Loskop_2016_Station29 2
Loskop_2016 Leopard_African_Male_24_2 1 Loskop_2016_Station3 2
Loskop_2016 Leopard_African_Male_24_21 1 Loskop_2016_Station2 2
Loskop_2016 Leopard_African_Male_24_21 1 Loskop_2016_Station2 2
Loskop_2016 Leopard_African_Male_24_21 1 Loskop_2016_Station2 2
Loskop_2016 Leopard_African_Male_24_21 1 Loskop_2016_Station3 2
Loskop_2016 Leopard_African_Male_24_24 1 Loskop_2016_Station30 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station10 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station10 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station11 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station11 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station11 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station11 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station2 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station2 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station2 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station2 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station4 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station6 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station8 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station8 2
Loskop_2016 Leopard_African_Male_24_4 1 Loskop_2016_Station9 2
Loskop_2016 Leopard_African_Male_24_7 1 Loskop_2016_Station13 2
Loskop_2016 Leopard_African_Male_24_7 1 Loskop_2016_Station16 2
Loskop_2016 Leopard_African_Male_24_7 1 Loskop_2016_Station16 2
Loskop_2016 Leopard_African_Male_24_7 1 Loskop_2016_Station18 2
Loskop_2016 Leopard_African_Male_24_7 1 Loskop_2016_Station18 2
Loskop_2016 Leopard_African_Male_24_8 1 Loskop_2016_Station17 2
Loskop_2016 Leopard_African_Male_24_8 1 Loskop_2016_Station32 2
Loskop_2016 Leopard_African_Unknown_24_30 1 Loskop_2016_Station31 NA
Madikwe_2016 Leopard_African_female_27_2 1 Madikwe_2016_Station1 1
Madikwe_2016 Leopard_African_Male_27_4 1 Madikwe_2016_Station11 2
Madikwe_2016 Leopard_African_Male_27_4 1 Madikwe_2016_Station11 2
Madikwe_2016 Leopard_African_Male_27_4 1 Madikwe_2016_Station4 2
Madikwe_2016 Leopard_African_Male_27_5 1 Madikwe_2016_Station12 2
Madikwe_2016 Leopard_African_Male_27_5 1 Madikwe_2016_Station22 2
Madikwe_2016 Leopard_African_Male_27_52 1 Madikwe_2016_Station1 2
Madikwe_2016 Leopard_African_Male_27_6 1 Madikwe_2016_Station23 2
Makalali_2016 Leopard_African_Female_15_147 1 Makalali_2016_Station10 1
Makalali_2016 Leopard_African_Female_15_147 1 Makalali_2016_Station7 1
Makalali_2016 Leopard_African_Female_15_147 1 Makalali_2016_Station7 1
Makalali_2016 Leopard_African_Female_15_147 1 Makalali_2016_Station7 1
Makalali_2016 Leopard_African_Female_15_147 1 Makalali_2016_Station8 1
Makalali_2016 Leopard_African_Female_15_147 1 Makalali_2016_Station8 1
Makalali_2016 Leopard_African_Female_15_147 1 Makalali_2016_Station8 1
Makalali_2016 Leopard_African_Female_15_147 1 Makalali_2016_Station8 1
Makalali_2016 Leopard_African_Female_15_156 1 Makalali_2016_Station36 1
Makalali_2016 Leopard_African_Female_15_156 1 Makalali_2016_Station36 1
Makalali_2016 Leopard_African_Female_15_156 1 Makalali_2016_Station36 1
Makalali_2016 Leopard_African_Female_15_156 1 Makalali_2016_Station36 1
Makalali_2016 Leopard_African_Female_15_157 1 Makalali_2016_Station16 1
Makalali_2016 Leopard_African_Female_15_166 1 Makalali_2016_Station19 1
Makalali_2016 Leopard_African_Female_15_166 1 Makalali_2016_Station27 1
Makalali_2016 Leopard_African_Female_15_169 1 Makalali_2016_Station10 1
Makalali_2016 Leopard_African_Female_15_169 1 Makalali_2016_Station21 1
Makalali_2016 Leopard_African_Female_15_173 1 Makalali_2016_Station18 1
Makalali_2016 Leopard_African_Female_15_173 1 Makalali_2016_Station18 1
Makalali_2016 Leopard_African_Female_15_173 1 Makalali_2016_Station39 1
Makalali_2016 Leopard_African_Female_15_173 1 Makalali_2016_Station9 1
Makalali_2016 Leopard_African_Female_15_173 1 Makalali_2016_Station9 1
Makalali_2016 Leopard_African_Female_15_173 1 Makalali_2016_Station9 1
Makalali_2016 Leopard_African_Female_15_303 1 Makalali_2016_Station12 1
Makalali_2016 Leopard_African_Female_15_303 1 Makalali_2016_Station13 1
Makalali_2016 Leopard_African_Female_15_303 1 Makalali_2016_Station2 1
Makalali_2016 Leopard_African_Female_15_313 1 Makalali_2016_Station1 1
Makalali_2016 Leopard_African_Female_15_313 1 Makalali_2016_Station1 1
Makalali_2016 Leopard_African_Female_15_313 1 Makalali_2016_Station37 1
Makalali_2016 Leopard_African_Female_15_313 1 Makalali_2016_Station9 1
Makalali_2016 Leopard_African_Female_15_321 1 Makalali_2016_Station34 1
Makalali_2016 Leopard_African_Female_15_501 1 Makalali_2016_Station16 1
Makalali_2016 Leopard_African_Male_15_145 1 Makalali_2016_Station1 2
Makalali_2016 Leopard_African_Male_15_145 1 Makalali_2016_Station3 2
Makalali_2016 Leopard_African_Male_15_145 1 Makalali_2016_Station3 2
Makalali_2016 Leopard_African_Male_15_145 1 Makalali_2016_Station5 2
Makalali_2016 Leopard_African_Male_15_145 1 Makalali_2016_Station5 2
Makalali_2016 Leopard_African_Male_15_145 1 Makalali_2016_Station5 2
Makalali_2016 Leopard_African_Male_15_145 1 Makalali_2016_Station5 2
Makalali_2016 Leopard_African_Male_15_145 1 Makalali_2016_Station5 2
Makalali_2016 Leopard_African_Male_15_145 1 Makalali_2016_Station5 2
Makalali_2016 Leopard_African_Male_15_155 1 Makalali_2016_Station11 2
Makalali_2016 Leopard_African_Male_15_155 1 Makalali_2016_Station21 2
Makalali_2016 Leopard_African_Male_15_155 1 Makalali_2016_Station23 2
Makalali_2016 Leopard_African_Male_15_155 1 Makalali_2016_Station23 2
Makalali_2016 Leopard_African_Male_15_158 1 Makalali_2016_Station1 2
Makalali_2016 Leopard_African_Male_15_158 1 Makalali_2016_Station17 2
Makalali_2016 Leopard_African_Male_15_158 1 Makalali_2016_Station17 2
Makalali_2016 Leopard_African_Male_15_158 1 Makalali_2016_Station18 2
Makalali_2016 Leopard_African_Male_15_158 1 Makalali_2016_Station18 2
Makalali_2016 Leopard_African_Male_15_158 1 Makalali_2016_Station37 2
Makalali_2016 Leopard_African_Male_15_158 1 Makalali_2016_Station38 2
Makalali_2016 Leopard_African_Male_15_158 1 Makalali_2016_Station39 2
Makalali_2016 Leopard_African_Male_15_158 1 Makalali_2016_Station9 2
Makalali_2016 Leopard_African_Male_15_167 1 Makalali_2016_Station28 2
Makalali_2016 Leopard_African_Male_15_167 1 Makalali_2016_Station28 2
Makalali_2016 Leopard_African_Male_15_167 1 Makalali_2016_Station28 2
Makalali_2016 Leopard_African_Male_15_212 1 Makalali_2016_Station7 2
Makalali_2016 Leopard_African_Male_15_212 1 Makalali_2016_Station7 2
Makalali_2016 Leopard_African_Male_15_212 1 Makalali_2016_Station8 2
Makalali_2016 Leopard_African_Male_15_294 1 Makalali_2016_Station9 2
Makalali_2016 Leopard_African_Male_15_294 1 Makalali_2016_Station9 2
Makalali_2016 Leopard_African_Male_15_295 1 Makalali_2016_Station20 2
Makalali_2016 Leopard_African_Male_15_295 1 Makalali_2016_Station20 2
Makalali_2016 Leopard_African_Male_15_295 1 Makalali_2016_Station20 2
Makalali_2016 Leopard_African_Male_15_325 1 Makalali_2016_Station39 2
Makalali_2016 Leopard_African_Male_15_34 1 Makalali_2016_Station11 2
Makalali_2016 Leopard_African_Male_15_34 1 Makalali_2016_Station4 2
Makalali_2016 Leopard_African_Male_15_34 1 Makalali_2016_Station5 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station6 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station6 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station6 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station6 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station6 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station6 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station7 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station7 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station7 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station8 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station8 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station8 2
Makalali_2016 Leopard_African_Male_15_404 1 Makalali_2016_Station8 2
Makalali_2016 Leopard_African_Male_15_503 1 Makalali_2016_Station17 2
Makalali_2016 Leopard_African_Male_15_503 1 Makalali_2016_Station17 2
Makalali_2016 Leopard_African_Unknown_15_320 1 Makalali_2016_Station39 NA
Makalali_2016 Leopard_African_Unknown_15_320 1 Makalali_2016_Station9 NA
Makalali_2016 Leopard_African_Unknown_15_320 1 Makalali_2016_Station9 NA
Makalali_2016 Leopard_African_Unknown_15_320 1 Makalali_2016_Station9 NA
Makalali_2016 Leopard_African_Unknown_15_401 1 Makalali_2016_Station11 NA
Mapesu_2018 Leopard_African_Female_3049_2 1 Mapesu_2018_Station1 1
Mapesu_2018 Leopard_African_Female_3049_2 1 Mapesu_2018_Station1 1
Mapesu_2018 Leopard_African_Female_3049_2 1 Mapesu_2018_Station4 1
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station12 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station13 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station13 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station13 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station13 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station14 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station14 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station14 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station15 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station17 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station17 2
Mapesu_2018 Leopard_African_Male_3049_13 1 Mapesu_2018_Station27 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station16 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station16 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station28 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_15 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_19 1 Mapesu_2018_Station17 2
Mapesu_2018 Leopard_African_Male_3049_19 1 Mapesu_2018_Station17 2
Mapesu_2018 Leopard_African_Male_3049_19 1 Mapesu_2018_Station17 2
Mapesu_2018 Leopard_African_Male_3049_19 1 Mapesu_2018_Station19 2
Mapesu_2018 Leopard_African_Male_3049_19 1 Mapesu_2018_Station19 2
Mapesu_2018 Leopard_African_Male_3049_19 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_19 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_19 1 Mapesu_2018_Station31 2
Mapesu_2018 Leopard_African_Male_3049_19 1 Mapesu_2018_Station33 2
Mapesu_2018 Leopard_African_Male_3049_5 1 Mapesu_2018_Station12 2
Mapesu_2018 Leopard_African_Male_3049_5 1 Mapesu_2018_Station12 2
Mapesu_2018 Leopard_African_Male_3049_5 1 Mapesu_2018_Station12 2
Mapesu_2018 Leopard_African_Male_3049_5 1 Mapesu_2018_Station13 2
Mapesu_2018 Leopard_African_Male_3049_5 1 Mapesu_2018_Station13 2
Mapesu_2018 Leopard_African_Male_3049_5 1 Mapesu_2018_Station14 2
Mapesu_2018 Leopard_African_Male_3049_5 1 Mapesu_2018_Station15 2
Mapesu_2018 Leopard_African_Male_3049_5 1 Mapesu_2018_Station7 2
Mapesu_2018 Leopard_African_Male_3049_7 1 Mapesu_2018_Station11 2
Mapesu_2018 Leopard_African_Male_3049_7 1 Mapesu_2018_Station11 2
Mapesu_2018 Leopard_African_Male_3049_7 1 Mapesu_2018_Station11 2
Mapesu_2018 Leopard_African_Male_3049_7 1 Mapesu_2018_Station11 2
Mapesu_2018 Leopard_African_Unknown_3049_25 1 Mapesu_2018_Station26 NA
Mapesu_2018 Leopard_African_Unknown_3049_26 1 Mapesu_2018_Station33 NA
Mapesu_2018 Leopard_African_Unknown_3049_27 1 Mapesu_2018_Station23 NA
Mapesu_2018 Leopard_African_Unknown_3049_8 1 Mapesu_2018_Station11 NA
Ophate_2014 Leopard_African_Female_10_3 1 Ophate_2014_Station1 1
Ophate_2014 Leopard_African_Female_10_3 1 Ophate_2014_Station6 1
Ophate_2014 Leopard_African_Female_10_3 1 Ophate_2014_Station6 1
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station11 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station11 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station4 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station4 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station7 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station9 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station9 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station9 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station9 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station9 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station9 2
Ophate_2014 Leopard_African_Male_10_1 1 Ophate_2014_Station9 2
Ophate_2014 Leopard_African_Male_10_2 1 Ophate_2014_Station11 2
Ophate_2014 Leopard_African_Male_10_2 1 Ophate_2014_Station20 2
Ophate_2014 Leopard_African_Male_10_2 1 Ophate_2014_Station20 2
Ophate_2014 Leopard_African_Male_10_2 1 Ophate_2014_Station20 2
Ophate_2014 Leopard_African_Male_10_2 1 Ophate_2014_Station36 2
Phinda_2016 Leopard_African_Female_7_11 1 Phinda_2016_Station14 1
Phinda_2016 Leopard_African_Female_7_11 1 Phinda_2016_Station14 1
Phinda_2016 Leopard_African_Female_7_11 1 Phinda_2016_Station14 1
Phinda_2016 Leopard_African_Female_7_11 1 Phinda_2016_Station14 1
Phinda_2016 Leopard_African_Female_7_11 1 Phinda_2016_Station15 1
Phinda_2016 Leopard_African_Female_7_11 1 Phinda_2016_Station18 1
Phinda_2016 Leopard_African_Female_7_11 1 Phinda_2016_Station18 1
Phinda_2016 Leopard_African_Female_7_14 1 Phinda_2016_Station18 1
Phinda_2016 Leopard_African_Female_7_14 1 Phinda_2016_Station18 1
Phinda_2016 Leopard_African_Female_7_14 1 Phinda_2016_Station19 1
Phinda_2016 Leopard_African_Female_7_14 1 Phinda_2016_Station19 1
Phinda_2016 Leopard_African_Female_7_16 1 Phinda_2016_Station20 1
Phinda_2016 Leopard_African_Female_7_16 1 Phinda_2016_Station23 1
Phinda_2016 Leopard_African_Female_7_16 1 Phinda_2016_Station35 1
Phinda_2016 Leopard_African_Female_7_16 1 Phinda_2016_Station41 1
Phinda_2016 Leopard_African_Female_7_16 1 Phinda_2016_Station41 1
Phinda_2016 Leopard_African_Female_7_16 1 Phinda_2016_Station41 1
Phinda_2016 Leopard_African_Female_7_19 1 Phinda_2016_Station19 1
Phinda_2016 Leopard_African_Female_7_19 1 Phinda_2016_Station19 1
Phinda_2016 Leopard_African_Female_7_19 1 Phinda_2016_Station38 1
Phinda_2016 Leopard_African_Female_7_19 1 Phinda_2016_Station39 1
Phinda_2016 Leopard_African_Female_7_19 1 Phinda_2016_Station39 1
Phinda_2016 Leopard_African_Female_7_19 1 Phinda_2016_Station39 1
Phinda_2016 Leopard_African_Female_7_19 1 Phinda_2016_Station39 1
Phinda_2016 Leopard_African_Female_7_19 1 Phinda_2016_Station39 1
Phinda_2016 Leopard_African_Female_7_21 1 Phinda_2016_Station20 1
Phinda_2016 Leopard_African_Female_7_21 1 Phinda_2016_Station22 1
Phinda_2016 Leopard_African_Female_7_21 1 Phinda_2016_Station22 1
Phinda_2016 Leopard_African_Female_7_21 1 Phinda_2016_Station22 1
Phinda_2016 Leopard_African_Female_7_21 1 Phinda_2016_Station22 1
Phinda_2016 Leopard_African_Female_7_21 1 Phinda_2016_Station42 1
Phinda_2016 Leopard_African_Female_7_21 1 Phinda_2016_Station42 1
Phinda_2016 Leopard_African_Female_7_24 1 Phinda_2016_Station22 1
Phinda_2016 Leopard_African_Female_7_24 1 Phinda_2016_Station22 1
Phinda_2016 Leopard_African_Female_7_24 1 Phinda_2016_Station22 1
Phinda_2016 Leopard_African_Female_7_24 1 Phinda_2016_Station22 1
Phinda_2016 Leopard_African_Female_7_24 1 Phinda_2016_Station23 1
Phinda_2016 Leopard_African_Female_7_24 1 Phinda_2016_Station23 1
Phinda_2016 Leopard_African_Female_7_24 1 Phinda_2016_Station26 1
Phinda_2016 Leopard_African_Female_7_24 1 Phinda_2016_Station28 1
Phinda_2016 Leopard_African_Female_7_25 1 Phinda_2016_Station26 1
Phinda_2016 Leopard_African_Female_7_25 1 Phinda_2016_Station26 1
Phinda_2016 Leopard_African_Female_7_25 1 Phinda_2016_Station27 1
Phinda_2016 Leopard_African_Female_7_25 1 Phinda_2016_Station28 1
Phinda_2016 Leopard_African_Female_7_25 1 Phinda_2016_Station28 1
Phinda_2016 Leopard_African_Female_7_26 1 Phinda_2016_Station25 1
Phinda_2016 Leopard_African_Female_7_26 1 Phinda_2016_Station25 1
Phinda_2016 Leopard_African_Female_7_26 1 Phinda_2016_Station42 1
Phinda_2016 Leopard_African_Female_7_26 1 Phinda_2016_Station42 1
Phinda_2016 Leopard_African_Female_7_26 1 Phinda_2016_Station42 1
Phinda_2016 Leopard_African_Female_7_27 1 Phinda_2016_Station26 1
Phinda_2016 Leopard_African_Female_7_27 1 Phinda_2016_Station26 1
Phinda_2016 Leopard_African_Female_7_27 1 Phinda_2016_Station26 1
Phinda_2016 Leopard_African_Female_7_27 1 Phinda_2016_Station26 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station29 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station30 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station30 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station30 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_31 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_35 1 Phinda_2016_Station30 1
Phinda_2016 Leopard_African_Female_7_35 1 Phinda_2016_Station30 1
Phinda_2016 Leopard_African_Female_7_35 1 Phinda_2016_Station30 1
Phinda_2016 Leopard_African_Female_7_35 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_35 1 Phinda_2016_Station32 1
Phinda_2016 Leopard_African_Female_7_38 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_38 1 Phinda_2016_Station31 1
Phinda_2016 Leopard_African_Female_7_38 1 Phinda_2016_Station32 1
Phinda_2016 Leopard_African_Female_7_40 1 Phinda_2016_Station32 1
Phinda_2016 Leopard_African_Female_7_40 1 Phinda_2016_Station32 1
Phinda_2016 Leopard_African_Female_7_47 1 Phinda_2016_Station33 1
Phinda_2016 Leopard_African_Female_7_47 1 Phinda_2016_Station33 1
Phinda_2016 Leopard_African_Female_7_47 1 Phinda_2016_Station40 1
Phinda_2016 Leopard_African_Female_7_5 1 Phinda_2016_Station12 1
Phinda_2016 Leopard_African_Female_7_5 1 Phinda_2016_Station12 1
Phinda_2016 Leopard_African_Female_7_5 1 Phinda_2016_Station16 1
Phinda_2016 Leopard_African_Female_7_8 1 Phinda_2016_Station13 1
Phinda_2016 Leopard_African_Female_7_8 1 Phinda_2016_Station13 1
Phinda_2016 Leopard_African_Female_7_8 1 Phinda_2016_Station2 1
Phinda_2016 Leopard_African_Female_7_8 1 Phinda_2016_Station2 1
